temp,hum_air,hum_soil,hour,target_action
38.57,66.17,41.3,12,2
29.24,31.52,44.13,15,0
15.24,91.52,48.89,20,0
25.92,57.73,9.08,18,0
32.97,33.06,13.99,11,2
25.53,48.47,28.49,19,0
38.12,51.17,16.83,11,2
24.71,49.18,12.29,8,1
29.5,73.53,44.53,15,0
18.34,49.19,54.47,2,0
27.38,47.67,50.9,19,0
18.69,47.55,54.57,22,0
18.76,79.45,45.95,0,0
20.4,46.59,49.91,2,0
13.33,25.98,23.49,22,0
16.9,50.59,64.6,20,0
24.73,44.48,18.44,16,1
15.93,88.63,20.23,21,0
16.0,58.45,24.47,1,0
41.04,41.42,63.59,13,2
24.81,93.71,64.33,16,0
24.11,42.27,53.31,16,0
20.03,78.41,43.86,0,0
27.37,70.47,37.64,16,0
29.88,57.36,63.33,9,0
24.55,53.41,47.65,6,0
23.81,86.07,61.85,19,0
33.01,58.26,26.04,12,2
40.49,51.27,27.03,11,2
38.33,49.8,56.72,13,2
15.56,44.31,16.54,4,0
31.57,53.63,61.92,15,0
12.21,33.39,36.93,5,0
30.99,29.56,60.81,10,0
25.93,62.9,27.2,7,1
26.73,56.8,48.81,6,0
29.64,37.14,35.52,15,0
34.28,32.48,43.73,13,2
33.88,35.03,36.75,12,2
13.33,47.07,63.13,4,0
34.09,56.6,47.45,11,2
36.89,38.53,22.33,14,2
14.05,77.89,59.85,20,0
21.69,38.53,24.76,5,0
35.76,33.69,29.18,14,2
26.79,94.62,13.82,19,0
32.85,56.34,59.3,14,2
27.07,36.9,24.31,6,1
41.35,87.62,22.76,11,2
40.09,41.18,60.45,11,2
20.43,89.79,53.92,2,0
23.58,33.33,16.04,6,1
24.94,83.93,51.85,16,0
15.13,37.9,60.04,21,0
24.12,90.68,12.48,7,1
35.25,65.2,55.04,12,2
37.41,38.29,39.2,12,2
38.58,84.14,46.14,12,2
12.44,52.34,36.09,4,0
35.66,76.3,47.77,11,2
27.08,70.04,9.94,17,1
18.18,75.0,51.47,20,0
26.96,49.06,9.9,6,1
37.33,90.72,33.95,13,2
25.03,64.19,16.61,17,1
41.71,30.43,54.94,12,2
30.5,29.67,25.88,12,1
26.69,76.68,33.88,18,0
20.85,84.5,32.44,5,0
12.33,73.67,52.03,23,0
30.32,44.42,35.43,9,0
29.32,40.81,52.97,13,0
27.5,64.58,12.19,8,1
28.13,38.77,18.92,10,1
37.31,51.54,39.44,13,2
21.51,69.01,61.98,1,0
28.51,44.94,12.26,11,1
32.4,51.28,10.46,11,2
18.29,50.24,16.92,20,0
39.74,57.24,44.55,11,2
34.11,72.21,30.74,11,2
13.6,79.76,55.06,20,0
37.95,71.56,12.1,13,2
39.9,26.83,19.2,11,2
35.81,87.78,25.1,12,2
24.79,65.68,43.72,18,0
41.83,89.42,47.05,14,2
15.73,92.47,15.08,21,0
28.1,57.75,61.8,14,0
17.11,89.15,27.44,2,0
25.18,50.58,48.65,7,0
39.82,43.23,37.88,12,2
35.83,30.15,20.7,14,2
35.46,56.63,56.24,11,2
22.62,73.21,54.64,9,0
40.03,93.38,30.58,14,2
23.05,61.49,41.55,7,0
13.2,76.41,22.7,23,0
31.13,87.73,47.32,14,0
22.88,63.02,25.61,16,1
16.61,36.67,56.11,3,0
40.04,84.37,20.39,12,2
31.12,65.19,8.84,12,1
40.22,78.1,23.3,13,2
29.49,71.09,18.89,15,1
13.92,29.27,36.97,2,0
12.9,36.84,19.61,5,0
39.02,45.04,51.5,12,2
13.16,44.93,21.76,20,0
30.46,83.74,48.3,11,0
20.94,66.88,40.97,5,0
32.63,30.84,64.22,13,2
20.54,52.1,64.99,5,0
13.12,63.94,57.56,4,0
33.93,42.61,51.32,11,2
21.33,27.79,30.03,21,0
28.52,51.62,50.94,10,0
35.22,57.28,62.53,13,2
33.08,88.33,9.33,11,2
22.46,88.59,38.66,16,0
34.43,60.03,20.43,14,2
39.77,58.0,39.8,11,2
30.3,69.84,34.59,15,1
33.11,43.07,40.82,12,2
37.98,45.0,39.4,14,2
37.31,25.18,62.73,12,2
22.55,30.47,39.47,18,0
41.75,37.5,56.24,12,2
12.86,69.84,26.23,3,0
41.6,39.89,32.97,11,2
19.38,33.69,34.81,20,0
25.21,68.14,23.89,6,1
38.51,70.62,29.65,11,2
19.33,29.18,42.12,2,0
18.74,79.1,41.07,22,0
31.29,67.43,44.28,11,0
33.16,52.79,28.05,13,2
12.22,93.82,26.0,20,0
25.51,25.71,42.86,9,0
26.67,63.14,15.57,17,1
20.16,36.18,22.42,5,0
28.38,48.05,10.4,10,1
16.64,34.32,12.14,2,0
21.71,71.78,21.87,21,0
33.4,53.11,9.11,14,2
38.21,94.04,21.99,11,2
29.68,70.77,45.33,12,0
14.25,89.21,11.48,20,0
32.36,41.86,32.89,13,2
38.93,47.31,60.05,14,2
27.13,50.39,53.1,18,0
26.81,83.7,25.41,19,0
41.74,39.82,60.71,14,2
31.09,91.27,26.79,15,1
36.18,28.05,12.13,12,2
31.39,87.29,64.66,14,0
18.63,56.6,57.59,0,0
20.52,61.81,34.56,0,0
31.97,94.82,45.98,15,0
25.68,85.9,46.26,17,0
24.13,88.28,19.09,9,1
12.67,65.99,19.4,4,0
38.53,91.94,34.77,11,2
38.53,73.15,59.96,11,2
25.83,82.35,8.57,7,1
33.02,75.47,52.6,12,2
17.33,79.66,11.28,0,0
27.11,69.66,35.26,17,0
25.17,75.85,44.36,17,0
31.7,55.52,47.15,16,0
26.09,74.48,11.33,9,1
26.95,44.38,31.86,17,1
20.87,69.45,41.28,2,0
13.45,61.66,11.76,1,0
39.51,87.9,15.7,12,2
12.37,72.13,45.83,23,0
20.44,66.76,37.73,0,0
25.43,46.92,17.22,6,1
21.57,85.4,38.51,3,0
28.56,28.79,60.02,14,0
25.85,87.98,8.89,7,1
19.66,70.71,44.63,4,0
14.64,38.26,12.2,22,0
16.13,88.21,8.37,22,0
26.59,47.84,16.59,17,1
37.38,36.78,32.11,12,2
15.02,47.34,53.73,23,0
32.32,92.28,24.06,12,2
35.76,77.69,43.66,11,2
20.3,89.18,31.44,21,0
32.05,45.92,21.36,14,2
32.6,30.77,37.31,11,2
33.23,64.39,53.46,11,2
38.72,58.81,55.45,12,2
23.96,75.44,56.25,6,0
19.31,62.99,27.3,20,0
28.32,52.75,53.23,15,0
13.88,25.33,20.09,23,0
22.02,57.74,50.09,19,0
38.5,33.44,62.06,14,2
27.96,89.54,8.78,9,1
25.1,89.52,33.1,16,1
19.97,81.26,44.92,20,0
19.51,36.05,48.0,23,0
19.1,35.32,18.04,21,0
36.88,64.43,63.41,14,2
41.55,75.92,43.07,13,2
28.04,88.32,17.37,15,1
14.4,87.58,9.17,1,0
34.53,35.87,52.65,14,2
38.31,94.68,12.54,12,2
39.94,35.98,16.04,13,2
30.86,83.81,40.77,10,0
27.21,66.09,42.4,18,0
30.62,72.48,47.15,15,0
12.39,67.28,30.43,5,0
31.66,85.88,52.11,15,0
33.29,69.6,63.54,11,2
33.66,84.41,23.45,14,2
28.89,35.81,48.07,10,0
33.0,85.67,60.92,14,2
31.16,94.51,47.12,10,0
15.47,71.31,46.82,21,0
38.95,93.35,20.76,12,2
30.68,40.39,38.5,9,0
33.83,83.05,40.06,13,2
22.29,36.83,47.91,7,0
39.58,61.12,64.82,11,2
27.08,71.48,9.92,6,1
32.37,71.22,11.72,11,2
40.57,71.96,12.44,12,2
39.48,47.46,50.35,13,2
31.34,93.16,15.77,12,1
16.97,25.46,43.48,0,0
40.52,68.47,26.51,14,2
41.52,85.63,34.07,14,2
15.1,87.38,20.29,2,0
25.51,75.41,57.37,8,0
28.45,65.24,41.41,14,0
14.76,57.01,61.84,4,0
17.69,56.47,40.75,20,0
28.13,54.76,15.06,14,1
40.89,73.99,17.74,13,2
12.83,76.18,64.38,20,0
39.37,61.03,49.36,12,2
38.96,76.86,10.81,14,2
37.72,61.99,48.12,14,2
23.33,31.81,31.49,16,1
26.72,84.61,25.51,8,1
24.11,85.93,16.78,18,0
40.43,43.65,55.87,13,2
27.64,80.05,11.64,7,1
14.42,60.78,24.52,20,0
20.22,33.68,25.46,21,0
25.86,52.86,17.17,16,1
40.61,30.36,36.97,14,2
29.07,80.05,8.67,16,1
32.88,38.74,25.16,14,2
14.66,36.51,61.22,1,0
38.32,39.6,25.7,11,2
28.17,40.83,28.55,12,1
39.64,72.18,34.97,14,2
25.36,69.7,40.02,6,0
32.49,34.05,54.1,12,2
26.13,75.71,18.85,7,1
16.28,49.43,57.69,21,0
20.16,57.02,51.18,2,0
14.02,33.74,49.19,22,0
25.21,74.6,12.95,7,1
31.48,51.34,9.23,15,1
19.31,69.25,41.86,21,0
26.71,54.91,57.2,7,0
25.77,28.42,41.31,8,0
28.0,74.24,20.15,18,0
17.54,63.68,13.16,2,0
28.02,55.4,47.88,11,0
22.93,39.11,49.14,18,0
20.58,68.7,17.83,22,0
29.58,44.26,9.61,13,1
16.44,55.04,31.27,22,0
39.02,28.95,41.21,12,2
40.05,79.37,48.24,11,2
31.82,31.3,54.17,9,0
21.09,87.36,42.8,20,0
30.78,85.73,14.32,11,1
30.05,92.98,46.91,14,0
23.74,88.59,64.1,6,0
20.62,93.0,59.62,4,0
17.05,87.11,57.69,21,0
18.52,32.88,25.22,21,0
31.59,55.64,50.79,12,0
38.58,30.33,56.51,14,2
23.55,63.17,46.66,18,0
15.66,62.08,22.28,23,0
12.38,89.55,62.37,21,0
24.18,92.88,33.7,7,1
18.98,43.18,15.4,21,0
21.68,65.76,14.26,23,0
19.25,57.51,44.91,20,0
31.92,63.27,32.95,12,1
31.16,62.22,13.39,15,1
39.37,88.99,50.2,12,2
32.99,87.73,53.56,13,2
16.95,33.59,49.35,21,0
34.55,49.16,19.53,11,2
17.44,77.69,47.32,20,0
28.76,72.88,8.61,9,1
14.31,69.18,25.39,23,0
13.42,94.57,30.73,3,0
25.93,48.59,55.61,7,0
15.15,61.07,30.25,5,0
21.2,93.54,8.64,3,0
22.17,73.69,28.08,7,1
35.08,70.41,36.44,11,2
21.98,35.83,62.09,1,0
26.83,42.27,61.64,9,0
35.18,51.42,18.31,12,2
18.15,57.54,18.55,1,0
36.15,59.8,17.31,13,2
36.95,88.15,52.97,13,2
41.67,32.5,8.34,13,2
25.32,42.38,15.25,8,1
23.12,35.05,38.66,19,0
33.06,76.47,22.11,13,2
13.74,92.94,13.26,5,0
13.19,87.58,28.51,20,0
22.05,75.63,23.63,19,0
33.89,26.51,37.13,11,2
15.49,49.29,63.82,21,0
31.07,85.45,15.09,15,1
20.09,70.71,29.25,3,0
31.55,39.67,61.12,11,0
25.71,57.65,57.98,17,0
15.45,31.15,30.47,0,0
19.42,61.46,47.84,4,0
18.59,88.07,13.01,4,0
16.94,27.71,48.61,22,0
26.05,67.97,63.45,17,0
40.64,41.32,38.64,12,2
31.74,94.33,36.41,11,0
37.08,29.56,18.68,11,2
41.43,68.21,44.13,12,2
28.22,42.95,41.65,10,0
19.14,86.77,45.16,0,0
39.83,33.54,9.49,11,2
32.97,55.05,39.28,11,2
40.77,37.98,41.91,14,2
31.53,80.96,19.83,16,1
35.25,49.6,19.87,12,2
38.72,38.07,23.74,11,2
34.78,75.81,48.57,11,2
28.88,82.21,42.56,15,0
26.16,57.37,56.21,18,0
36.7,51.52,24.85,13,2
35.16,69.25,59.99,12,2
22.99,70.6,50.39,6,0
26.95,71.25,30.52,17,1
31.05,44.3,13.43,10,1
12.85,90.89,22.65,23,0
19.43,39.94,62.54,1,0
19.51,51.19,25.69,22,0
38.5,44.86,26.8,14,2
21.94,90.18,18.81,21,0
28.35,82.99,53.99,13,0
36.95,81.79,23.71,11,2
19.79,25.33,26.82,4,0
15.71,73.01,31.62,1,0
40.45,41.12,32.72,12,2
33.14,92.74,31.45,12,2
17.31,62.15,36.71,22,0
36.59,64.53,54.43,12,2
35.61,49.95,54.7,13,2
37.13,62.57,53.5,13,2
20.29,77.48,13.76,2,0
25.46,64.33,53.58,17,0
32.81,69.89,14.85,11,2
23.72,58.07,15.11,7,1
14.1,75.15,62.03,1,0
16.09,87.97,54.71,21,0
29.91,28.57,39.49,16,0
23.26,32.51,57.87,9,0
12.16,72.99,64.39,5,0
35.01,51.44,42.81,13,2
24.5,44.71,42.94,7,0
21.41,37.5,51.0,21,0
33.41,65.08,21.23,12,2
25.65,49.33,17.53,8,1
32.84,60.56,51.3,13,2
12.4,92.1,27.66,2,0
12.28,78.08,15.7,22,0
28.8,80.72,25.95,16,1
41.47,33.69,28.44,13,2
20.17,47.75,63.02,21,0
32.49,32.44,47.78,12,2
17.17,92.8,38.26,20,0
21.35,72.75,63.23,21,0
14.34,26.35,59.48,5,0
38.42,58.29,37.18,12,2
21.31,43.45,59.62,5,0
18.91,62.8,31.05,2,0
33.92,37.51,21.13,11,2
17.98,28.98,21.26,23,0
19.21,47.62,45.75,23,0
15.11,45.69,36.56,0,0
40.89,75.19,45.56,14,2
19.43,58.22,47.11,1,0
41.87,45.39,9.27,11,2
17.28,64.93,11.08,23,0
12.62,29.99,38.36,0,0
38.87,71.36,18.89,13,2
29.4,35.31,44.05,12,0
22.54,44.58,39.47,7,0
27.4,44.75,41.39,7,0
19.82,57.61,25.24,3,0
31.04,91.72,44.47,15,0
30.49,47.73,55.28,10,0
14.41,44.69,64.89,5,0
39.32,36.82,55.79,13,2
25.82,52.44,39.78,6,0
17.85,37.74,19.03,21,0
21.22,34.64,46.84,2,0
37.99,85.02,61.45,14,2
23.5,28.68,20.08,18,0
28.86,74.76,22.59,13,1
40.43,39.18,16.49,14,2
31.55,25.82,49.99,16,0
32.27,80.66,31.17,11,2
19.46,74.16,11.57,5,0
32.05,48.4,57.87,11,2
23.81,30.55,39.79,18,0
39.33,50.25,26.87,14,2
15.89,37.69,27.61,3,0
20.57,90.28,24.54,0,0
13.98,62.07,33.96,5,0
23.43,92.47,27.21,18,0
16.45,49.59,39.23,20,0
37.35,63.95,52.09,12,2
39.75,38.31,46.44,11,2
32.08,81.59,24.78,12,2
15.1,27.88,38.14,21,0
22.25,73.69,55.89,19,0
40.93,52.42,11.89,12,2
16.09,65.49,12.46,4,0
28.69,66.46,39.7,9,0
22.59,74.76,44.43,8,0
41.97,39.3,20.05,13,2
20.56,62.2,50.48,22,0
13.43,54.88,44.84,20,0
33.07,44.75,60.63,14,2
21.8,59.7,17.63,3,0
31.73,91.64,50.83,12,0
15.14,91.42,12.77,3,0
27.69,44.52,40.22,6,0
23.26,86.89,39.46,18,0
28.1,86.37,30.14,11,1
37.6,42.47,56.14,12,2
41.18,66.93,8.25,13,2
34.59,85.9,37.65,12,2
35.01,61.05,20.38,14,2
27.87,50.88,50.38,17,0
14.92,70.55,10.45,23,0
32.01,37.07,55.4,11,2
16.43,36.32,55.77,21,0
19.37,83.29,55.47,5,0
33.23,27.93,16.7,14,2
31.71,81.25,43.93,10,0
21.43,45.33,8.82,3,0
35.16,58.82,56.33,11,2
40.18,63.05,49.21,12,2
28.36,78.69,38.28,13,0
32.33,86.87,49.64,14,2
20.15,81.3,13.38,5,0
41.12,65.06,38.13,13,2
20.21,49.36,24.6,21,0
38.62,61.86,63.44,13,2
39.84,27.1,56.86,13,2
33.59,42.15,49.8,14,2
36.35,50.63,61.22,12,2
25.74,47.38,27.77,17,1
39.59,31.66,59.35,11,2
34.28,28.55,26.54,14,2
21.8,54.45,49.77,21,0
13.05,30.24,49.98,20,0
28.22,45.03,9.05,9,1
37.22,58.24,28.58,14,2
37.82,39.7,9.11,13,2
37.05,30.57,64.83,13,2
18.44,55.25,14.97,1,0
24.78,56.39,38.94,18,0
30.41,89.09,53.06,9,0
32.03,33.95,19.47,14,2
22.04,68.05,35.65,9,0
32.78,47.38,42.62,11,2
29.73,33.65,17.13,9,1
29.0,52.52,52.38,16,0
31.89,54.96,25.06,14,1
30.1,50.45,20.03,15,1
17.01,78.6,39.82,21,0
38.23,83.74,31.39,12,2
19.22,35.41,60.46,21,0
34.33,36.75,58.16,11,2
17.29,54.49,35.55,21,0
31.83,47.41,28.48,13,1
38.87,82.37,26.55,13,2
12.29,94.78,23.25,23,0
41.39,37.68,39.04,14,2
12.89,78.38,53.88,5,0
12.34,67.51,25.71,3,0
37.73,70.11,18.84,13,2
33.26,43.51,35.1,12,2
15.17,31.8,11.93,20,0
40.12,63.03,47.97,14,2
32.16,67.95,37.55,14,2
15.33,92.41,36.29,20,0
37.82,72.27,25.13,13,2
26.43,56.06,59.57,7,0
20.34,94.58,13.16,23,0
36.75,51.13,57.58,12,2
34.15,36.38,29.47,12,2
30.69,68.26,58.2,11,0
38.96,43.64,49.54,14,2
37.84,89.55,13.94,13,2
18.8,54.95,55.4,23,0
38.36,35.47,46.88,14,2
23.22,34.91,9.84,8,1
24.95,70.47,15.62,18,0
41.17,50.61,44.23,13,2
34.8,50.46,45.77,14,2
21.64,67.86,50.56,22,0
31.44,40.51,49.05,10,0
28.18,35.18,45.59,16,0
15.5,71.01,51.68,22,0
38.63,25.37,40.78,14,2
36.66,88.52,22.87,11,2
35.33,37.81,60.01,11,2
28.77,56.35,9.04,16,1
18.63,39.8,28.89,5,0
38.52,40.28,49.55,12,2
22.59,83.45,32.35,6,1
12.6,65.95,9.42,20,0
41.45,46.8,11.76,12,2
37.83,42.58,44.97,12,2
30.68,39.9,63.0,15,0
12.37,63.81,39.46,5,0
18.83,76.16,36.89,22,0
25.56,42.75,26.14,7,1
30.84,48.26,22.63,16,1
33.24,75.43,9.2,12,2
35.65,76.61,23.56,12,2
28.67,39.51,33.6,12,1
31.69,51.75,19.28,13,1
36.34,85.9,12.98,11,2
33.6,76.81,48.91,11,2
40.64,36.37,58.99,11,2
38.24,52.02,61.4,13,2
17.08,93.13,43.23,4,0
40.42,61.78,11.01,12,2
18.13,75.35,50.23,0,0
41.74,31.44,14.28,12,2
33.04,83.28,46.18,14,2
30.83,67.33,52.42,9,0
21.73,37.29,49.37,23,0
15.99,51.61,62.26,23,0
15.79,30.81,50.07,3,0
38.0,79.39,47.51,11,2
24.97,77.14,22.92,19,0
28.8,59.32,60.71,9,0
39.96,56.64,18.23,11,2
19.66,57.44,59.58,22,0
34.92,27.62,25.82,12,2
26.11,50.78,15.42,8,1
18.38,34.0,55.12,2,0
37.59,37.94,8.14,14,2
32.4,92.35,55.43,11,2
14.85,43.32,22.95,5,0
28.25,58.85,58.43,15,0
37.55,87.15,47.41,14,2
14.01,53.94,45.97,20,0
24.49,62.0,28.82,9,1
36.16,36.82,11.39,13,2
37.75,44.96,55.31,13,2
35.26,60.43,17.74,13,2
21.17,50.54,29.22,21,0
27.21,27.68,42.22,7,0
34.24,53.06,35.49,13,2
16.58,82.06,19.32,2,0
29.85,33.12,16.02,14,1
33.61,26.31,15.03,13,2
37.5,33.31,57.19,12,2
15.35,73.08,9.8,4,0
21.89,80.63,63.69,5,0
28.25,28.41,19.32,13,1
33.03,87.13,14.29,13,2
33.9,68.91,40.89,14,2
19.6,61.27,12.56,23,0
12.42,42.75,42.34,22,0
32.81,51.02,56.49,11,2
39.27,91.29,10.73,11,2
35.93,88.81,53.59,11,2
30.67,68.78,30.49,16,1
41.33,65.52,17.09,11,2
24.99,39.74,18.04,16,1
27.75,91.73,60.37,16,0
12.37,77.88,14.3,21,0
40.38,51.76,57.41,14,2
29.5,82.11,39.02,11,0
23.72,39.83,10.23,9,1
13.34,39.93,34.48,5,0
22.87,80.37,54.59,17,0
12.11,64.15,49.39,5,0
21.73,63.91,35.86,20,0
40.54,65.16,57.02,12,2
16.63,33.81,14.86,3,0
28.36,49.47,59.87,9,0
17.6,65.12,56.25,22,0
35.5,42.33,48.37,13,2
28.87,60.28,54.62,13,0
18.07,63.99,39.0,22,0
37.99,91.0,46.48,11,2
35.52,42.2,39.95,13,2
40.54,55.76,28.26,13,2
12.02,93.71,40.43,3,0
25.71,38.08,22.68,19,0
42.0,79.6,33.1,11,2
36.34,37.4,24.0,13,2
36.94,84.5,15.0,12,2
30.63,59.16,26.35,16,1
33.39,93.05,56.56,11,2
36.16,36.91,29.72,12,2
14.77,73.15,50.64,21,0
32.78,73.67,17.99,13,2
36.46,75.32,32.19,11,2
13.23,32.07,14.55,1,0
20.91,45.2,15.9,3,0
21.72,48.66,43.19,2,0
37.64,47.7,42.63,13,2
35.41,72.25,20.16,14,2
31.69,28.84,35.04,14,0
36.14,76.11,57.21,11,2
25.6,61.86,17.93,9,1
38.25,37.11,9.1,13,2
19.03,40.83,45.16,20,0
33.14,31.83,11.05,14,2
19.25,57.13,63.86,22,0
13.2,66.64,42.75,0,0
20.52,65.67,34.81,3,0
26.79,92.37,32.51,17,1
37.3,45.72,40.67,12,2
27.27,78.35,13.17,9,1
17.37,75.62,61.01,4,0
41.78,29.29,43.66,12,2
20.1,90.1,18.49,20,0
41.56,90.19,40.07,13,2
40.09,52.74,15.6,11,2
28.27,54.24,9.0,9,1
14.76,82.37,43.94,21,0
32.86,59.65,44.96,13,2
37.37,80.94,41.27,11,2
25.36,27.53,18.46,16,1
19.17,42.52,42.4,0,0
36.08,31.37,11.22,11,2
28.35,56.79,42.73,10,0
17.93,84.79,39.58,0,0
40.49,64.89,45.35,11,2
40.44,61.42,59.04,13,2
23.01,50.63,56.47,16,0
13.92,29.45,63.9,4,0
30.92,78.65,63.65,15,0
21.52,64.95,52.02,23,0
13.99,90.17,62.52,0,0
38.75,55.24,57.44,14,2
41.94,53.1,49.47,12,2
22.51,93.2,12.3,9,1
34.34,34.88,10.8,14,2
13.97,42.67,55.74,3,0
23.09,59.17,35.91,6,0
15.26,61.65,54.43,1,0
13.66,63.41,25.84,5,0
29.66,39.85,30.67,11,1
36.06,89.88,47.91,13,2
25.59,74.25,60.17,9,0
27.73,43.09,13.0,19,0
20.12,45.59,57.1,3,0
34.09,86.63,53.2,11,2
22.83,51.62,25.99,8,1
14.02,63.95,28.25,4,0
16.97,33.43,10.65,20,0
15.85,42.62,8.9,0,0
25.08,54.16,35.19,17,0
13.96,70.93,13.45,23,0
36.19,44.62,19.06,14,2
39.24,91.55,56.27,11,2
19.45,40.42,40.55,4,0
26.57,79.52,44.12,18,0
27.57,50.52,18.69,17,1
41.55,83.34,55.23,13,2
13.97,89.62,57.47,1,0
32.04,38.09,37.83,11,2
22.37,59.4,60.02,16,0
27.05,35.81,56.16,6,0
18.51,74.41,49.69,23,0
16.81,83.26,49.84,4,0
19.31,52.26,14.01,1,0
14.14,52.77,23.44,0,0
20.34,39.27,11.81,5,0
32.71,46.46,8.49,13,2
31.54,47.67,17.02,12,1
28.63,35.89,58.19,16,0
12.01,46.7,21.67,22,0
15.77,88.51,63.3,5,0
37.29,47.78,42.05,14,2
20.15,44.21,21.52,5,0
39.37,51.92,36.34,13,2
38.24,92.22,20.49,12,2
16.65,78.52,64.09,23,0
38.94,39.12,56.29,11,2
30.84,77.68,9.5,9,1
30.91,78.64,62.02,12,0
37.58,91.51,49.1,14,2
24.15,87.38,12.7,18,0
34.06,31.66,46.23,14,2
32.03,56.82,44.87,11,2
35.15,74.21,20.47,14,2
31.81,93.14,51.23,9,0
14.4,30.96,12.96,4,0
20.78,50.78,35.9,22,0
40.2,59.46,8.57,11,2
18.7,53.93,63.22,22,0
26.17,56.9,50.84,7,0
22.71,50.84,17.05,6,1
14.59,92.94,27.48,23,0
17.44,81.23,17.15,4,0
20.6,76.57,51.7,4,0
25.9,53.75,11.36,6,1
38.24,86.71,55.9,13,2
27.47,31.53,61.71,6,0
31.56,35.04,46.57,16,0
24.78,91.78,20.14,19,0
38.1,64.69,28.53,14,2
31.88,36.16,35.2,14,0
14.72,91.44,42.46,5,0
26.33,93.24,46.11,7,0
36.82,86.7,39.59,14,2
34.01,41.7,28.02,12,2
39.16,44.49,58.78,13,2
18.83,53.49,12.64,22,0
41.32,65.55,34.58,14,2
20.55,94.45,52.21,3,0
13.51,91.93,11.47,2,0
26.87,89.48,48.2,16,0
15.31,31.25,54.72,3,0
32.44,78.0,45.67,11,2
39.02,86.38,8.74,11,2
39.64,48.33,18.27,12,2
30.21,40.37,27.5,11,1
28.06,77.39,21.32,15,1
41.82,31.36,62.87,11,2
29.38,90.86,45.14,16,0
39.82,35.93,24.93,14,2
39.5,57.03,60.99,11,2
20.69,93.8,50.21,20,0
12.41,94.18,24.22,5,0
25.18,79.32,29.6,6,1
37.84,83.74,19.37,13,2
37.08,92.7,63.35,12,2
30.11,89.92,37.49,12,0
16.7,68.55,59.08,3,0
15.23,76.42,27.75,2,0
40.64,66.56,57.07,11,2
24.64,60.45,11.07,8,1
31.44,86.66,63.98,9,0
39.18,76.66,59.99,14,2
38.1,85.19,28.7,11,2
29.01,31.71,52.16,14,0
26.64,65.35,50.88,16,0
34.06,48.07,59.37,12,2
22.49,60.94,25.51,8,1
30.76,67.91,34.53,13,1
12.69,84.2,57.3,0,0
36.73,27.23,52.38,11,2
41.94,36.48,30.43,12,2
40.64,89.5,56.21,11,2
22.8,92.71,10.68,19,0
27.93,28.88,52.58,18,0
19.09,48.23,19.79,4,0
21.09,25.68,24.31,23,0
25.72,78.02,36.11,16,0
34.41,72.74,33.63,11,2
12.54,64.54,37.67,5,0
23.81,73.42,39.05,9,0
28.69,62.65,26.9,12,1
18.46,41.72,17.99,0,0
14.35,77.8,51.8,23,0
28.19,79.83,30.8,10,1
31.13,84.79,36.83,9,0
31.23,91.79,44.75,10,0
22.7,77.33,59.85,16,0
19.12,28.82,48.33,20,0
18.61,26.46,10.59,1,0
13.22,76.79,55.8,23,0
17.54,28.92,64.39,2,0
36.56,47.12,34.93,12,2
12.09,34.53,63.27,21,0
13.32,92.82,39.2,3,0
15.81,47.15,34.2,21,0
24.61,28.86,26.89,19,0
22.01,91.47,45.48,7,0
17.34,67.61,21.1,21,0
15.33,27.53,13.98,23,0
40.17,83.34,9.55,12,2
39.34,35.68,24.67,11,2
35.16,81.17,30.56,14,2
19.56,67.19,39.47,5,0
21.71,37.4,24.69,23,0
31.98,77.68,64.09,15,0
20.75,56.82,24.63,3,0
27.92,69.67,33.14,19,0
31.54,85.87,13.89,11,1
27.58,43.22,22.86,8,1
24.4,50.62,10.75,19,0
22.44,94.81,39.89,6,0
35.33,60.57,50.81,13,2
34.17,64.1,19.16,11,2
32.89,44.98,28.97,11,2
23.24,54.12,8.95,19,0
35.27,60.11,55.85,12,2
40.73,43.09,52.46,13,2
32.67,41.67,11.61,12,2
24.24,67.03,28.8,8,1
35.89,37.86,62.45,13,2
30.28,63.74,30.35,9,1
38.33,74.43,37.99,12,2
33.4,38.88,28.25,14,2
35.1,77.21,41.98,12,2
32.02,50.18,63.75,12,2
14.76,94.48,64.86,22,0
26.55,93.54,52.16,7,0
13.69,80.9,31.05,2,0
25.43,48.99,36.18,8,0
33.49,90.6,28.33,12,2
24.64,94.91,64.18,16,0
12.05,57.36,48.34,2,0
23.08,68.02,33.59,7,1
14.03,25.42,8.69,3,0
35.42,28.05,37.67,11,2
35.51,60.04,64.08,14,2
36.19,67.65,37.81,13,2
12.91,46.87,18.4,22,0
12.97,31.94,9.26,2,0
39.1,79.76,28.22,11,2
15.71,54.31,60.34,2,0
32.1,70.42,64.8,11,2
35.86,70.51,61.89,14,2
25.44,63.28,49.58,17,0
28.39,37.49,39.81,12,0
18.82,68.13,41.67,5,0
39.71,47.55,38.72,13,2
21.05,82.34,48.3,20,0
18.53,38.52,31.88,20,0
27.76,45.38,46.14,18,0
17.72,55.82,14.93,4,0
32.6,76.8,23.14,13,2
27.45,75.45,55.65,16,0
16.43,48.6,59.51,21,0
14.02,60.75,38.72,0,0
16.11,41.4,9.8,5,0
16.1,78.93,60.84,21,0
21.39,38.77,48.02,21,0
37.0,82.35,31.6,11,2
13.72,90.58,42.11,21,0
15.84,94.41,32.5,2,0
21.09,84.99,34.52,21,0
28.6,40.52,58.55,9,0
